id,satisfaction,gender,customer_type,age,type_of_travel,class,flight_distance,seat_comfort,departure/arrival_time_convenient,food_and_drink,gate_location,inflight_wifi_service,inflight_entertainment,online_support,ease_of_online_booking,on-board_service,leg_room_service,baggage_handling,checkin_service,cleanliness,online_boarding,departure_delay_in_minutes,arrival_delay_in_minutes
82213,1,Male,disloyal Customer,27,Business travel,Business,2110,5,5,5,3,3,5,3,3,4,5,4,4,4,3,0,0.0
82214,1,Female,Loyal Customer,55,Business travel,Business,3382,4,4,4,4,2,5,4,4,4,4,4,4,4,3,18,44.0
82215,1,Female,Loyal Customer,34,Business travel,Business,3942,3,3,3,3,5,4,4,4,4,4,4,4,4,3,17,26.0
82216,1,Male,Loyal Customer,42,Business travel,Business,3870,2,2,2,2,2,4,4,5,5,5,5,3,5,4,0,0.0
82217,1,Male,Loyal Customer,51,Business travel,Business,406,2,2,2,2,5,5,4,5,5,5,5,4,5,3,0,0.0
82218,1,Female,disloyal Customer,21,Business travel,Eco,1893,4,5,4,5,2,4,2,2,4,5,5,4,5,2,0,0.0
82219,1,Male,Loyal Customer,51,Business travel,Business,1959,2,2,2,2,3,4,4,5,5,5,5,5,5,3,0,0.0
82220,1,Female,Loyal Customer,56,Business travel,Business,3177,1,1,1,1,2,5,5,4,4,4,4,3,4,5,19,20.0
82221,0,Male,disloyal Customer,30,Business travel,Eco,1265,2,4,2,3,3,2,2,3,2,1,3,4,4,3,0,0.0
82222,0,Male,Loyal Customer,60,Business travel,Business,442,2,4,4,4,1,4,3,2,2,2,2,3,2,4,0,13.0
82223,0,Female,Loyal Customer,46,Business travel,Business,414,2,1,1,1,2,4,3,2,2,2,2,1,2,4,60,64.0
82224,1,Female,Loyal Customer,58,Business travel,Business,1646,3,3,3,3,3,5,5,5,5,5,5,3,5,4,1,0.0
82225,0,Female,disloyal Customer,40,Business travel,Business,1693,2,2,2,3,3,2,1,3,4,1,4,3,4,3,13,12.0
82226,1,Male,Loyal Customer,48,Business travel,Business,3378,5,5,5,5,2,4,4,4,4,4,4,4,4,5,0,0.0
82227,0,Female,Loyal Customer,52,Business travel,Business,411,3,2,2,2,4,3,4,3,3,3,3,4,3,3,3,5.0
82228,0,Female,disloyal Customer,58,Business travel,Eco,1526,2,1,2,3,3,2,3,3,4,3,2,3,2,3,0,41.0
82229,0,Male,disloyal Customer,21,Business travel,Eco,1566,2,3,2,3,1,2,1,1,1,3,3,2,4,1,0,0.0
82230,1,Female,Loyal Customer,21,Business travel,Eco,1923,0,3,0,3,5,0,5,5,2,4,4,5,5,5,0,0.0
82231,0,Male,Loyal Customer,39,Business travel,Business,5857,3,1,1,1,3,3,3,4,2,1,1,3,1,3,144,158.0
82232,1,Male,Loyal Customer,44,Business travel,Eco,1581,2,5,5,5,2,2,2,2,1,1,4,3,1,2,0,0.0
82233,0,Male,Loyal Customer,64,Personal Travel,Eco,1679,3,5,3,5,3,3,3,3,5,5,5,4,5,3,83,74.0
82234,1,Female,Loyal Customer,35,Personal Travel,Eco,1056,0,5,0,3,2,0,2,2,5,3,4,5,4,2,2,0.0
82235,1,Female,Loyal Customer,18,Personal Travel,Eco,1957,1,1,1,1,2,1,1,5,5,5,4,1,5,4,25,10.0
82236,0,Male,Loyal Customer,65,Personal Travel,Eco,1228,2,1,2,4,5,2,5,5,1,2,3,1,4,5,3,0.0
82237,1,Female,Loyal Customer,40,Personal Travel,Eco,1699,4,4,4,4,5,5,5,5,3,3,5,4,5,5,0,0.0
82238,0,Male,Loyal Customer,55,Personal Travel,Eco,2017,1,4,1,1,5,1,2,5,5,5,4,5,5,5,0,0.0
82239,1,Female,Loyal Customer,8,Personal Travel,Eco,2008,4,4,4,4,5,5,4,4,4,4,4,3,4,3,11,30.0
82240,1,Female,Loyal Customer,68,Personal Travel,Eco,428,4,2,2,2,4,4,4,4,2,5,4,5,4,4,0,0.0
82241,0,Male,Loyal Customer,34,Personal Travel,Eco,1581,2,5,2,3,4,2,4,4,3,5,4,4,4,4,0,0.0
82242,1,Female,Loyal Customer,30,Personal Travel,Eco,1332,1,1,1,1,4,5,4,5,5,5,5,3,5,5,20,17.0
82243,1,Female,Loyal Customer,38,Personal Travel,Eco,1924,3,3,3,3,5,4,5,5,5,5,5,3,5,5,8,28.0
82244,1,Female,Loyal Customer,34,Business travel,Business,3358,5,5,5,5,4,5,5,5,5,5,5,3,5,5,0,0.0
82245,1,Female,Loyal Customer,57,Business travel,Business,443,2,2,2,2,3,5,5,3,3,3,3,4,3,3,38,35.0
82246,0,Female,Loyal Customer,39,Business travel,Eco Plus,1330,2,4,5,5,2,2,2,2,2,2,4,3,3,2,0,0.0
82247,1,Female,disloyal Customer,26,Business travel,Business,1220,4,4,4,4,1,4,1,1,3,3,5,5,4,1,0,0.0
82248,0,Female,Loyal Customer,66,Personal Travel,Eco Plus,2109,3,5,3,2,3,2,2,3,4,4,5,2,5,2,210,211.0
82249,1,Female,Loyal Customer,60,Personal Travel,Eco Plus,425,3,3,1,3,4,5,4,4,4,4,4,3,4,5,0,0.0
82250,1,Female,Loyal Customer,10,Personal Travel,Eco Plus,1169,3,3,3,3,2,2,2,2,5,2,5,3,4,2,0,0.0
82251,1,Male,Loyal Customer,57,Business travel,Business,1482,4,4,4,4,4,5,4,2,2,2,2,3,2,3,63,119.0
82252,1,Male,Loyal Customer,48,Business travel,Business,1528,5,2,5,5,4,4,5,4,4,4,4,4,4,5,16,27.0
82253,0,Male,Loyal Customer,45,Business travel,Business,1488,1,5,5,5,4,3,2,1,1,1,1,4,1,4,0,0.0
82254,1,Female,Loyal Customer,52,Business travel,Business,1510,2,2,2,2,3,5,4,4,4,4,4,4,4,5,0,0.0
82255,1,Male,Loyal Customer,42,Business travel,Business,1483,1,1,1,1,2,5,4,5,5,5,5,5,5,5,3,0.0
82256,1,Male,Loyal Customer,54,Business travel,Business,1492,5,5,5,5,4,4,5,5,5,5,5,5,5,5,0,8.0
82257,1,Female,Loyal Customer,44,Business travel,Business,1523,1,1,5,1,5,5,5,4,4,4,4,5,4,4,0,0.0
82258,1,Female,Loyal Customer,41,Business travel,Business,1497,4,4,4,4,2,5,5,4,4,5,4,4,4,4,4,0.0
82259,0,Female,disloyal Customer,23,Business travel,Eco,2854,1,0,0,3,5,1,5,5,4,2,3,4,4,5,75,64.0
82260,0,Female,disloyal Customer,48,Business travel,Business,2369,2,2,2,4,4,2,4,4,5,2,5,3,4,4,0,0.0
82261,1,Female,Loyal Customer,39,Business travel,Business,1485,2,2,2,2,4,4,5,3,3,3,3,3,3,4,10,5.0
82262,1,Female,Loyal Customer,47,Business travel,Business,1514,4,4,4,4,3,5,4,4,4,4,4,4,4,3,12,14.0
82263,1,Male,Loyal Customer,55,Business travel,Business,1485,5,5,5,5,5,5,5,4,4,4,4,4,4,3,0,0.0
82264,1,Female,Loyal Customer,36,Business travel,Business,1498,5,5,3,5,5,4,5,5,5,5,5,5,5,5,36,31.0
82265,0,Female,disloyal Customer,26,Business travel,Business,2947,4,5,5,4,2,5,2,2,3,5,5,4,4,2,3,0.0
82266,0,Male,disloyal Customer,12,Business travel,Eco,2964,4,4,4,4,1,4,1,1,4,3,3,1,4,1,10,13.0
82267,1,Female,Loyal Customer,36,Business travel,Business,1513,3,3,3,3,5,4,4,5,5,5,5,5,5,3,1,0.0
82268,0,Female,disloyal Customer,22,Business travel,Eco,2460,3,3,3,3,5,3,5,5,4,2,4,4,3,5,0,0.0
82269,1,Female,Loyal Customer,20,Business travel,Business,2099,4,4,4,4,4,4,4,4,3,3,4,5,4,4,0,0.0
82270,0,Female,disloyal Customer,44,Business travel,Business,2504,3,3,3,5,2,3,1,2,3,3,5,3,5,2,26,40.0
82271,1,Male,disloyal Customer,28,Business travel,Business,2708,5,5,5,3,1,5,1,1,4,5,5,4,5,1,0,0.0
82272,0,Male,Loyal Customer,57,Business travel,Business,1513,3,1,1,1,3,4,4,3,3,2,3,4,3,1,0,0.0
82273,1,Male,Loyal Customer,25,Business travel,Business,2577,4,4,4,4,5,5,5,5,5,3,4,4,4,5,7,0.0
82274,1,Female,Loyal Customer,23,Business travel,Business,2933,2,2,2,2,5,5,5,5,3,5,5,4,4,5,4,0.0
82275,0,Female,Loyal Customer,39,Business travel,Eco,2609,2,2,2,2,2,2,2,2,2,3,4,2,3,2,3,6.0
82276,0,Male,Loyal Customer,72,Business travel,Business,1529,2,4,1,4,3,3,4,2,2,2,2,3,2,1,85,61.0
82277,0,Female,disloyal Customer,27,Business travel,Eco,2436,1,1,1,4,2,1,2,2,1,5,3,3,1,2,4,0.0
82278,0,Male,Loyal Customer,8,Personal Travel,Eco,2926,3,5,3,4,2,3,2,2,4,2,5,3,4,2,0,0.0
82279,1,Female,Loyal Customer,45,Personal Travel,Eco,1525,4,4,4,4,5,3,1,4,4,4,4,4,4,2,0,0.0
82280,1,Female,Loyal Customer,31,Personal Travel,Eco,3191,4,4,4,2,4,4,4,4,3,2,3,4,4,4,0,0.0
82281,1,Female,Loyal Customer,41,Personal Travel,Eco,2734,3,2,2,2,3,4,3,3,1,5,3,4,2,3,19,0.0
82282,1,Male,Loyal Customer,19,Personal Travel,Eco,2665,5,2,5,3,5,5,5,5,4,1,4,1,3,5,6,0.0
82283,0,Male,Loyal Customer,69,Personal Travel,Eco,2836,3,2,3,1,3,3,3,3,1,1,1,4,2,3,9,0.0
82284,0,Male,Loyal Customer,58,Personal Travel,Eco,2875,4,4,4,1,1,4,1,1,1,5,2,4,2,1,1,19.0
82285,0,Male,Loyal Customer,39,Personal Travel,Eco,3104,3,5,3,3,3,3,3,3,5,3,4,1,3,3,1,0.0
82286,0,Male,Loyal Customer,21,Personal Travel,Eco,2684,4,2,4,4,5,4,5,5,4,1,4,3,4,5,15,66.0
82287,1,Female,Loyal Customer,16,Personal Travel,Eco,2558,5,5,5,3,5,4,4,4,4,5,4,5,4,4,36,32.0
82288,1,Female,Loyal Customer,55,Personal Travel,Eco,1517,0,5,0,3,3,4,5,2,2,0,2,4,2,3,0,0.0
82289,1,Female,Loyal Customer,43,Business travel,Business,1530,5,5,2,5,4,5,4,5,5,5,5,4,5,3,3,9.0
82290,1,Female,Loyal Customer,41,Business travel,Business,1517,5,3,5,5,5,5,5,4,4,4,4,5,4,3,0,0.0
82291,1,Female,Loyal Customer,38,Business travel,Eco Plus,2176,5,2,2,2,5,5,5,5,3,2,1,3,2,5,1,20.0
82292,0,Male,Loyal Customer,17,Personal Travel,Eco Plus,2531,1,3,1,4,5,1,5,5,5,3,5,4,5,5,5,5.0
82293,0,Male,Loyal Customer,32,Personal Travel,Eco Plus,2487,1,4,1,4,4,1,4,4,5,4,4,3,4,4,0,0.0
82294,0,Female,Loyal Customer,66,Personal Travel,Eco Plus,1487,4,4,4,5,1,1,1,4,4,4,4,3,4,3,0,0.0
82295,1,Male,Loyal Customer,60,Business travel,Business,1656,2,2,2,2,3,5,5,4,4,4,4,4,4,3,0,3.0
82296,0,Female,disloyal Customer,23,Business travel,Eco,2498,3,3,3,4,5,3,4,5,4,4,3,4,3,5,5,0.0
82297,1,Female,Loyal Customer,52,Business travel,Business,1013,5,5,5,5,2,5,5,4,4,4,4,3,4,5,0,0.0
82298,0,Male,disloyal Customer,24,Business travel,Eco,2066,1,1,1,4,1,1,1,1,5,4,4,3,4,1,0,0.0
82299,1,Male,Loyal Customer,55,Business travel,Business,1840,1,1,1,1,4,5,4,3,3,4,3,4,3,5,0,0.0
82300,1,Female,Loyal Customer,30,Business travel,Business,4712,1,1,5,1,1,2,1,1,4,4,4,4,4,1,54,47.0
82301,1,Male,Loyal Customer,40,Business travel,Business,1013,2,2,2,2,3,5,5,3,3,3,3,5,3,4,0,10.0
82302,0,Male,disloyal Customer,29,Business travel,Business,2059,3,3,3,3,1,3,5,1,3,4,4,4,5,1,0,0.0
82303,0,Male,disloyal Customer,60,Business travel,Eco,1811,1,1,1,3,1,1,1,1,1,1,3,4,3,1,0,0.0
82304,0,Female,Loyal Customer,52,Business travel,Eco,1003,2,1,1,1,4,4,4,2,2,2,2,3,2,3,0,0.0
82305,1,Female,Loyal Customer,60,Business travel,Business,1014,2,2,2,2,4,5,5,3,3,4,3,5,3,5,0,0.0
82306,1,Female,Loyal Customer,11,Personal Travel,Eco,2758,1,1,5,1,4,4,4,4,3,4,4,4,4,4,0,0.0
82307,0,Female,Loyal Customer,10,Personal Travel,Eco,1693,4,5,4,5,5,4,5,5,3,4,5,4,5,5,0,0.0
82308,1,Male,Loyal Customer,41,Business travel,Business,1000,2,2,2,2,5,4,4,4,4,5,4,3,4,3,0,0.0
82309,0,Female,disloyal Customer,22,Business travel,Eco,2211,3,3,3,3,4,3,4,4,3,4,4,4,5,4,0,0.0
82310,1,Female,Loyal Customer,65,Business travel,Business,2192,2,2,2,2,3,4,5,3,3,3,3,4,3,3,0,0.0
82311,0,Female,disloyal Customer,36,Business travel,Eco Plus,2985,2,1,1,3,4,1,4,4,1,3,4,3,3,4,21,73.0
82312,1,Male,Loyal Customer,53,Business travel,Business,1874,3,3,4,3,5,4,5,2,2,2,2,5,2,3,22,8.0
82313,0,Male,Loyal Customer,60,Business travel,Business,3881,2,5,5,5,3,2,1,2,2,2,2,3,2,1,0,0.0
82314,0,Female,disloyal Customer,25,Business travel,Business,1406,2,0,2,2,3,2,3,3,4,3,4,5,5,3,0,6.0
82315,1,Female,Loyal Customer,26,Business travel,Business,2325,3,3,3,3,5,5,5,5,5,3,4,4,5,5,0,0.0
82316,1,Male,Loyal Customer,26,Business travel,Business,1802,3,3,3,3,4,4,4,4,5,4,4,4,4,4,0,0.0
82317,1,Female,disloyal Customer,24,Business travel,Business,2051,0,0,0,4,2,0,2,2,5,3,4,4,5,2,0,0.0
82318,1,Female,Loyal Customer,39,Business travel,Business,1593,1,3,1,1,5,4,4,5,5,5,5,3,5,5,38,38.0
82319,0,Male,Loyal Customer,40,Business travel,Eco,2159,2,5,5,5,2,2,2,2,2,3,3,1,3,2,0,0.0
82320,0,Female,disloyal Customer,34,Business travel,Business,1732,1,1,1,4,2,1,2,2,3,2,4,4,5,2,0,0.0
82321,1,Female,Loyal Customer,39,Business travel,Business,2436,3,3,3,3,3,4,5,3,3,3,3,3,3,5,0,0.0
82322,0,Male,disloyal Customer,27,Business travel,Business,1693,3,3,3,2,3,3,5,3,4,5,5,3,4,3,40,32.0
82323,0,Female,Loyal Customer,65,Business travel,Business,2239,2,4,4,4,1,2,3,2,2,2,2,2,2,1,14,12.0
82324,0,Female,Loyal Customer,38,Business travel,Business,2039,2,3,3,3,3,4,4,2,2,2,2,2,2,4,38,80.0
82325,1,Female,Loyal Customer,20,Business travel,Business,4308,5,5,1,5,4,4,4,4,5,2,4,3,4,4,0,0.0
82326,0,Female,Loyal Customer,37,Business travel,Eco,1770,2,1,1,1,2,2,2,2,2,4,3,2,3,2,73,67.0
82327,0,Female,disloyal Customer,25,Business travel,Eco,2314,2,1,2,4,1,2,1,1,3,4,3,1,4,1,46,45.0
82328,0,Female,disloyal Customer,27,Business travel,Eco,2326,2,2,2,2,5,2,5,5,4,2,1,1,2,5,0,0.0
82329,1,Female,Loyal Customer,29,Personal Travel,Eco,2031,3,3,1,3,3,3,3,3,5,3,4,4,4,3,53,69.0
82330,1,Female,Loyal Customer,9,Personal Travel,Eco,2237,4,4,4,4,2,4,4,5,5,5,5,3,5,3,0,0.0
82331,1,Female,Loyal Customer,11,Personal Travel,Eco,2158,3,3,3,3,3,4,5,5,5,5,5,4,5,3,0,0.0
82332,0,Female,disloyal Customer,45,Business travel,Business,2345,2,2,2,2,5,2,5,5,4,2,5,5,5,5,0,0.0
82333,1,Female,Loyal Customer,64,Personal Travel,Eco Plus,458,5,5,5,5,1,1,5,1,1,2,1,5,1,4,23,55.0
82334,1,Male,Loyal Customer,49,Business travel,Business,2064,3,3,3,3,3,5,4,4,4,4,4,3,4,4,0,4.0
82335,1,Male,Loyal Customer,42,Business travel,Business,1974,1,1,1,1,3,5,4,4,4,4,4,5,4,4,24,33.0
82336,0,Female,disloyal Customer,41,Business travel,Business,2672,4,4,4,1,1,4,1,1,3,3,5,4,5,1,0,3.0
82337,1,Female,Loyal Customer,43,Business travel,Business,3173,4,4,3,4,4,4,5,5,5,5,5,3,5,3,0,0.0
82338,1,Female,Loyal Customer,25,Personal Travel,Business,2137,1,1,1,1,2,2,2,3,1,3,3,2,4,2,0,0.0
82339,1,Female,Loyal Customer,52,Business travel,Business,2700,2,2,2,2,5,4,4,2,2,3,2,3,2,3,42,35.0
82340,1,Female,Loyal Customer,57,Business travel,Business,3923,4,4,4,4,3,4,5,4,4,4,4,5,4,3,0,18.0
82341,1,Female,Loyal Customer,39,Business travel,Business,503,4,4,4,4,3,5,5,2,2,2,2,5,2,5,0,0.0
82342,1,Male,disloyal Customer,24,Business travel,Business,1477,5,1,5,4,4,5,5,4,4,3,4,3,5,4,67,74.0
82343,1,Female,Loyal Customer,56,Business travel,Business,475,5,5,5,5,4,5,4,2,2,2,2,4,2,4,0,34.0
82344,1,Male,disloyal Customer,28,Business travel,Business,1573,5,5,5,1,3,4,2,3,4,2,4,5,4,3,13,8.0
82345,1,Male,Loyal Customer,59,Business travel,Business,2194,1,1,1,1,3,4,4,5,5,5,5,4,5,4,0,0.0
82346,1,Male,Loyal Customer,51,Business travel,Business,1618,5,5,5,5,4,5,4,4,4,4,4,4,4,3,120,111.0
82347,0,Female,disloyal Customer,78,Business travel,Eco,1233,1,1,1,2,2,1,2,2,3,5,3,4,3,2,0,0.0
82348,0,Male,Loyal Customer,44,Business travel,Eco,1563,4,5,5,5,5,4,5,5,3,4,3,1,4,5,0,0.0
82349,1,Male,Loyal Customer,55,Business travel,Business,2629,2,2,2,2,4,4,5,5,5,5,5,4,5,3,0,0.0
82350,1,Female,Loyal Customer,47,Business travel,Business,3757,3,3,3,3,5,5,4,4,4,4,4,3,4,4,0,0.0
82351,0,Female,Loyal Customer,17,Business travel,Business,2125,1,2,2,2,1,1,1,1,4,4,4,4,4,1,28,44.0
82352,0,Male,Loyal Customer,37,Business travel,Business,462,1,5,3,3,5,3,4,1,1,1,1,1,1,4,9,0.0
82353,1,Female,disloyal Customer,62,Business travel,Business,1688,4,4,4,3,1,4,1,1,4,5,4,3,5,1,0,0.0
82354,0,Female,Loyal Customer,54,Business travel,Business,459,3,5,5,5,3,4,4,3,3,3,3,4,3,1,91,80.0
82355,0,Male,Loyal Customer,48,Business travel,Business,3276,2,1,1,1,3,4,4,2,2,2,2,2,2,1,0,0.0
82356,0,Female,Loyal Customer,54,Business travel,Eco,476,3,1,1,1,2,2,2,3,3,3,3,3,3,1,0,6.0
82357,1,Female,Loyal Customer,59,Business travel,Business,2717,2,2,2,2,3,4,4,4,4,4,4,3,4,3,0,0.0
82358,0,Female,Loyal Customer,40,Business travel,Eco,1877,1,2,1,2,1,2,1,1,2,4,4,1,4,1,4,50.0
82359,0,Male,Loyal Customer,69,Personal Travel,Eco,1869,2,5,3,3,4,3,4,4,2,5,5,4,3,4,0,0.0
82360,0,Male,Loyal Customer,64,Personal Travel,Eco,2240,3,3,3,4,1,3,1,1,1,2,3,4,3,1,0,0.0
82361,0,Female,Loyal Customer,59,Personal Travel,Eco,463,3,5,5,4,5,4,5,5,5,5,4,5,5,5,0,0.0
82362,0,Male,Loyal Customer,55,Personal Travel,Eco,1619,3,4,3,4,1,3,1,1,3,5,4,3,5,1,68,69.0
82363,1,Male,Loyal Customer,54,Personal Travel,Eco,2053,5,4,5,5,1,5,1,1,3,3,4,5,4,1,2,0.0
82364,1,Female,Loyal Customer,52,Personal Travel,Eco,492,3,2,2,2,5,4,2,3,3,3,3,3,3,4,0,0.0
82365,1,Female,Loyal Customer,64,Personal Travel,Eco,487,3,3,3,3,5,4,5,5,4,5,4,4,4,5,0,3.0
82366,0,Male,Loyal Customer,36,Personal Travel,Eco,1432,2,4,2,4,3,2,3,3,5,3,4,5,1,3,9,30.0
82367,0,Male,Loyal Customer,63,Personal Travel,Eco,1403,2,4,2,1,2,2,2,2,1,2,3,3,2,2,0,0.0
82368,0,Male,Loyal Customer,53,Personal Travel,Eco,2112,1,4,1,5,2,1,2,2,5,4,4,3,4,2,26,9.0
82369,1,Male,Loyal Customer,60,Business travel,Business,3029,3,3,3,3,2,4,5,4,4,4,4,5,4,4,15,33.0
82370,1,Male,Loyal Customer,50,Business travel,Business,3969,3,3,3,3,3,4,5,4,4,4,4,5,4,3,18,5.0
82371,0,Female,disloyal Customer,27,Business travel,Eco Plus,1900,3,3,3,3,5,3,5,5,2,5,3,3,4,5,0,0.0
82372,0,Male,Loyal Customer,39,Business travel,Eco Plus,1981,1,0,0,4,4,0,4,4,2,1,3,4,4,4,0,6.0
82373,0,Male,Loyal Customer,12,Personal Travel,Eco Plus,1966,3,3,3,3,2,3,5,2,2,4,3,2,4,2,0,4.0
82374,1,Male,Loyal Customer,56,Business travel,Business,1962,1,1,1,1,5,5,4,4,4,4,4,4,4,5,18,0.0
82375,0,Female,disloyal Customer,39,Business travel,Business,2637,3,3,3,3,4,3,4,4,4,5,4,3,5,4,0,0.0
82376,0,Female,disloyal Customer,42,Business travel,Eco,2271,2,2,2,4,1,2,1,1,3,1,2,4,3,1,5,12.0
82377,0,Male,Loyal Customer,42,Business travel,Eco,3333,2,3,3,3,2,2,2,2,4,4,1,2,3,2,71,79.0
82378,0,Female,Loyal Customer,9,Business travel,Eco Plus,3158,2,3,3,3,2,3,1,2,3,3,4,4,4,2,0,9.0
82379,1,Female,Loyal Customer,51,Business travel,Business,550,3,3,3,3,4,5,4,3,3,4,3,4,3,5,24,12.0
82380,1,Female,Loyal Customer,38,Business travel,Business,2858,3,3,3,3,5,5,4,4,4,4,4,4,4,3,20,1.0
82381,1,Male,Loyal Customer,45,Business travel,Business,515,1,1,1,1,2,4,4,3,3,3,3,5,3,5,0,0.0
82382,1,Female,Loyal Customer,46,Business travel,Business,1835,4,4,4,4,5,4,5,5,5,5,5,4,5,4,0,0.0
82383,1,Male,Loyal Customer,59,Business travel,Business,547,2,5,2,2,4,4,4,5,5,5,5,4,5,4,0,10.0
82384,1,Male,Loyal Customer,31,Business travel,Business,1807,5,5,5,5,4,4,4,4,5,2,5,5,4,4,52,43.0
82385,1,Female,Loyal Customer,49,Business travel,Business,2795,3,5,3,3,5,5,4,5,5,5,5,5,5,3,58,44.0
82386,1,Male,Loyal Customer,53,Business travel,Business,5692,1,1,3,1,3,3,3,4,5,4,5,3,4,3,152,166.0
82387,1,Female,Loyal Customer,49,Business travel,Business,3305,1,1,1,1,4,4,4,3,3,4,5,4,5,4,138,134.0
82388,1,Male,disloyal Customer,27,Business travel,Business,2289,0,0,0,4,3,0,3,3,3,5,4,4,5,3,0,0.0
82389,1,Female,disloyal Customer,28,Business travel,Business,2306,4,4,4,1,3,4,3,3,4,5,5,4,4,3,72,80.0
82390,1,Male,Loyal Customer,39,Business travel,Business,2350,5,5,5,5,2,4,5,5,5,5,5,3,5,3,0,0.0
82391,0,Male,disloyal Customer,28,Business travel,Business,2336,1,1,1,1,4,1,4,4,3,2,5,5,5,4,0,0.0
82392,1,Female,Loyal Customer,48,Business travel,Business,1816,4,4,5,4,2,5,4,4,4,4,4,5,4,3,0,1.0
82393,1,Male,Loyal Customer,51,Business travel,Business,2215,1,1,1,1,2,4,4,5,5,5,5,5,5,3,12,60.0
82394,0,Female,Loyal Customer,36,Business travel,Business,3160,3,4,4,4,2,3,4,3,3,3,3,4,3,1,0,0.0
82395,0,Male,disloyal Customer,27,Business travel,Business,1973,1,2,2,1,5,2,5,5,5,3,5,4,5,5,0,0.0
82396,1,Female,Loyal Customer,56,Business travel,Business,2147,2,2,2,2,2,5,4,4,4,4,4,4,4,3,0,0.0
82397,1,Male,Loyal Customer,41,Business travel,Business,1801,3,3,3,3,3,5,5,5,5,5,5,5,5,5,0,0.0
82398,0,Female,Loyal Customer,13,Business travel,Business,2688,3,5,5,5,3,3,3,3,4,3,3,4,3,3,27,114.0
82399,0,Male,disloyal Customer,10,Business travel,Eco,1573,2,4,2,3,2,2,2,2,3,1,3,1,3,2,27,13.0
82400,1,Male,disloyal Customer,25,Business travel,Business,1908,4,4,4,4,1,4,1,1,3,3,4,3,5,1,0,0.0
82401,1,Female,Loyal Customer,13,Personal Travel,Eco,1484,4,4,4,4,1,5,3,5,5,5,5,5,5,1,0,0.0
82402,1,Female,Loyal Customer,20,Personal Travel,Eco,2060,4,4,4,3,5,4,5,5,3,4,4,4,5,5,0,0.0
82403,1,Female,Loyal Customer,63,Personal Travel,Eco,545,2,2,2,2,5,5,5,5,4,3,4,3,4,5,0,0.0
82404,1,Male,Loyal Customer,31,Personal Travel,Eco,2266,4,4,3,5,4,3,4,4,4,2,4,5,4,4,0,0.0
82405,0,Female,Loyal Customer,59,Personal Travel,Eco,503,3,5,3,4,4,4,5,4,4,3,4,4,4,5,17,23.0
82406,0,Male,Loyal Customer,56,Personal Travel,Eco,1895,3,3,3,4,3,3,3,3,4,1,4,4,3,3,0,0.0
82407,0,Male,Loyal Customer,54,Personal Travel,Eco,2011,2,2,2,3,4,2,4,4,4,4,3,1,3,4,7,0.0
82408,1,Female,Loyal Customer,70,Personal Travel,Eco Plus,504,4,4,4,4,3,3,3,3,5,3,5,5,4,3,32,14.0
82409,1,Male,Loyal Customer,38,Business travel,Business,507,5,5,5,5,3,5,4,5,5,5,5,3,5,5,0,0.0
82410,1,Female,Loyal Customer,45,Business travel,Business,3387,2,2,2,2,4,5,4,5,5,5,5,3,5,5,0,0.0
82411,1,Male,disloyal Customer,20,Business travel,Eco,1777,0,4,0,1,2,0,4,2,5,4,5,3,5,2,0,0.0
82412,1,Female,Loyal Customer,50,Business travel,Business,527,1,1,1,1,3,5,5,5,5,5,5,3,5,5,66,54.0
82413,1,Female,Loyal Customer,43,Business travel,Business,1936,4,4,4,4,4,5,4,5,3,5,4,4,3,4,140,156.0
82414,0,Female,disloyal Customer,26,Business travel,Business,2096,4,4,4,4,2,4,2,2,4,3,4,3,5,2,0,0.0
82415,1,Female,Loyal Customer,37,Personal Travel,Business,523,1,1,1,1,3,4,4,5,5,4,5,5,5,5,0,0.0
82416,1,Male,Loyal Customer,54,Business travel,Business,3523,3,3,3,3,2,5,5,5,5,5,5,3,5,4,0,0.0
82417,1,Male,Loyal Customer,31,Business travel,Business,3206,5,5,5,5,5,5,5,5,4,4,5,4,4,5,0,0.0
82418,0,Female,disloyal Customer,26,Business travel,Business,1487,2,0,2,3,3,2,3,3,4,2,4,4,5,3,0,0.0
82419,0,Male,disloyal Customer,25,Business travel,Business,1410,1,5,1,4,5,1,5,5,3,5,4,3,5,5,18,2.0
82420,1,Male,Loyal Customer,41,Business travel,Business,3464,1,1,1,1,3,5,4,4,4,4,4,4,4,5,2,0.0
82421,1,Female,Loyal Customer,31,Business travel,Business,2295,5,5,5,5,5,4,5,5,5,3,5,5,5,5,3,14.0
82422,1,Female,Loyal Customer,28,Business travel,Business,1764,4,4,4,4,4,4,4,4,5,5,5,5,5,4,0,1.0
82423,1,Female,Loyal Customer,49,Business travel,Business,2060,5,5,5,5,5,5,5,4,4,4,4,4,4,3,0,0.0
82424,1,Female,Loyal Customer,57,Business travel,Business,274,1,1,1,1,4,4,4,5,5,5,5,3,5,5,0,0.0
82425,0,Female,disloyal Customer,17,Business travel,Eco,1817,4,1,4,3,1,4,1,1,4,3,2,2,2,1,1,19.0
82426,1,Male,Loyal Customer,47,Business travel,Business,249,0,0,0,3,4,5,5,5,5,5,5,4,5,3,5,0.0
82427,1,Female,Loyal Customer,40,Business travel,Business,3449,3,3,3,3,3,5,5,5,5,5,5,3,5,4,5,0.0
82428,1,Female,Loyal Customer,59,Business travel,Business,3846,5,5,5,5,3,4,5,4,4,4,4,4,4,3,0,0.0
